in s,C2 in V
-9.743120E-05,1.41602E-01
-9.742800E-05,1.31836E-01
-9.742480E-05,1.22070E-01
-9.742160E-05,1.41602E-01
-9.741840E-05,1.02539E-01
-9.741520E-05,1.41602E-01
-9.741200E-05,1.22070E-01
-9.740880E-05,1.31836E-01
-9.740560E-05,1.41602E-01
-9.740240E-05,1.41602E-01
-9.739920E-05,1.41602E-01
-9.739600E-05,1.22070E-01
-9.739280E-05,1.31836E-01
-9.738960E-05,1.02539E-01
-9.738640E-05,1.12305E-01
-9.738320E-05,1.22070E-01
-9.738000E-05,1.31836E-01
-9.737680E-05,1.31836E-01
-9.737360E-05,1.41602E-01
-9.737040E-05,1.31836E-01
-9.736720E-05,1.02539E-01
-9.736400E-05,1.61133E-01
-9.736080E-05,1.12305E-01
-9.735760E-05,1.41602E-01
-9.735440E-05,1.12305E-01
-9.735120E-05,1.41602E-01
-9.734800E-05,1.31836E-01
-9.734480E-05,1.12305E-01
-9.734160E-05,1.02539E-01
-9.733840E-05,1.41602E-01
-9.733520E-05,1.41602E-01
-9.733200E-05,1.31836E-01
-9.732880E-05,1.12305E-01
-9.732560E-05,1.02539E-01
-9.732240E-05,1.41602E-01
-9.731920E-05,1.12305E-01
-9.731600E-05,1.12305E-01
-9.731280E-05,1.22070E-01
-9.730960E-05,1.12305E-01
-9.730640E-05,1.41602E-01
-9.730320E-05,1.41602E-01
-9.730000E-05,1.41602E-01
-9.729680E-05,1.12305E-01
-9.729360E-05,1.31836E-01
-9.729040E-05,1.41602E-01
-9.728720E-05,1.41602E-01
-9.728400E-05,1.12305E-01
-9.728080E-05,1.31836E-01
-9.727760E-05,1.12305E-01
-9.727440E-05,1.41602E-01
-9.727120E-05,1.22070E-01
-9.726800E-05,1.22070E-01
-9.726480E-05,1.31836E-01
-9.726160E-05,1.22070E-01
-9.725840E-05,1.22070E-01
-9.725520E-05,1.31836E-01
-9.725200E-05,1.31836E-01
-9.724880E-05,1.02539E-01
-9.724560E-05,1.41602E-01
-9.724240E-05,1.22070E-01
-9.723920E-05,1.41602E-01
-9.723600E-05,1.51367E-01
-9.723280E-05,1.41602E-01
-9.722960E-05,1.22070E-01
-9.722640E-05,1.22070E-01
-9.722320E-05,1.31836E-01
-9.722000E-05,1.22070E-01
-9.721680E-05,1.31836E-01
-9.721360E-05,1.12305E-01
-9.721040E-05,1.41602E-01
-9.720720E-05,1.02539E-01
-9.720400E-05,1.12305E-01
-9.720080E-05,1.22070E-01
-9.719760E-05,1.41602E-01
-9.719440E-05,1.31836E-01
-9.719120E-05,1.41602E-01
-9.718800E-05,1.02539E-01
-9.718480E-05,1.41602E-01
-9.718160E-05,1.22070E-01
-9.717840E-05,1.22070E-01
-9.717520E-05,1.22070E-01
-9.717200E-05,1.41602E-01
-9.716880E-05,1.12305E-01
-9.716560E-05,1.12305E-01
-9.716240E-05,1.61133E-01
-9.715920E-05,1.41602E-01
-9.715600E-05,8.30078E-02
-9.715280E-05,1.31836E-01
-9.714960E-05,1.02539E-01
-9.714640E-05,1.41602E-01
-9.714320E-05,1.12305E-01
-9.714000E-05,1.02539E-01
-9.713680E-05,1.22070E-01
-9.713360E-05,1.22070E-01
-9.713040E-05,1.22070E-01
-9.712720E-05,1.12305E-01
-9.712400E-05,1.12305E-01
-9.712080E-05,1.61133E-01
-9.711760E-05,1.02539E-01
-9.711440E-05,1.12305E-01
-9.711120E-05,7.32422E-02
-9.710800E-05,1.22070E-01
-9.710480E-05,1.12305E-01
-9.710160E-05,8.30078E-02
-9.709840E-05,1.12305E-01
-9.709520E-05,1.31836E-01
-9.709200E-05,1.12305E-01
-9.708880E-05,1.12305E-01
-9.708560E-05,1.61133E-01
-9.708240E-05,1.12305E-01
-9.707920E-05,1.12305E-01
-9.707600E-05,1.31836E-01
-9.707280E-05,1.12305E-01
-9.706960E-05,1.22070E-01
-9.706640E-05,1.12305E-01
-9.706320E-05,1.31836E-01
-9.706000E-05,1.22070E-01
-9.705680E-05,1.31836E-01
-9.705360E-05,1.22070E-01
-9.705040E-05,1.41602E-01
-9.704720E-05,1.31836E-01
-9.704400E-05,1.12305E-01
-9.704080E-05,9.27734E-02
-9.703760E-05,1.41602E-01
-9.703440E-05,1.22070E-01
-9.703120E-05,1.12305E-01
-9.702800E-05,1.12305E-01
-9.702480E-05,1.41602E-01
-9.702160E-05,1.02539E-01
-9.701840E-05,1.12305E-01
-9.701520E-05,1.12305E-01
-9.701200E-05,1.12305E-01
-9.700880E-05,1.22070E-01
-9.700560E-05,1.41602E-01
-9.700240E-05,1.12305E-01
-9.699920E-05,1.41602E-01
-9.699600E-05,1.41602E-01
-9.699280E-05,1.41602E-01
-9.698960E-05,1.12305E-01
-9.698640E-05,1.12305E-01
-9.698320E-05,1.70898E-01
-9.698000E-05,1.41602E-01
-9.697680E-05,1.22070E-01
-9.697360E-05,1.12305E-01
-9.697040E-05,1.12305E-01
-9.696720E-05,1.22070E-01
-9.696400E-05,1.31836E-01
-9.696080E-05,1.22070E-01
-9.695760E-05,7.32422E-02
-9.695440E-05,1.51367E-01
-9.695120E-05,1.12305E-01
-9.694800E-05,1.31836E-01
-9.694480E-05,1.02539E-01
-9.694160E-05,1.51367E-01
-9.693840E-05,1.22070E-01
-9.693520E-05,1.31836E-01
-9.693200E-05,1.12305E-01
-9.692880E-05,1.12305E-01
-9.692560E-05,1.41602E-01
-9.692240E-05,1.41602E-01
-9.691920E-05,1.31836E-01
-9.691600E-05,1.12305E-01
-9.691280E-05,1.31836E-01
-9.690960E-05,1.51367E-01
-9.690640E-05,1.41602E-01
-9.690320E-05,1.31836E-01
-9.690000E-05,1.12305E-01
-9.689680E-05,1.12305E-01
-9.689360E-05,1.51367E-01
-9.689040E-05,1.22070E-01
-9.688720E-05,1.22070E-01
-9.688400E-05,1.12305E-01
-9.688080E-05,1.02539E-01
-9.687760E-05,1.41602E-01
-9.687440E-05,1.31836E-01
-9.687120E-05,1.41602E-01
-9.686800E-05,1.31836E-01
-9.686480E-05,1.41602E-01
-9.686160E-05,1.22070E-01
-9.685840E-05,1.61133E-01
-9.685520E-05,1.31836E-01
-9.685200E-05,1.22070E-01
-9.684880E-05,8.30078E-02
-9.684560E-05,1.22070E-01
-9.684240E-05,1.12305E-01
-9.683920E-05,1.02539E-01
-9.683600E-05,1.12305E-01
-9.683280E-05,1.22070E-01
-9.682960E-05,9.27734E-02
-9.682640E-05,1.22070E-01
-9.682320E-05,1.41602E-01
-9.682000E-05,1.02539E-01
-9.681680E-05,1.41602E-01
-9.681360E-05,1.22070E-01
-9.681040E-05,1.02539E-01
-9.680720E-05,1.41602E-01
-9.680400E-05,1.31836E-01
-9.680080E-05,1.02539E-01
-9.679760E-05,1.12305E-01
-9.679440E-05,1.51367E-01
-9.679120E-05,1.22070E-01
-9.678800E-05,1.12305E-01
-9.678480E-05,1.31836E-01
-9.678160E-05,1.12305E-01
-9.677840E-05,1.31836E-01
-9.677520E-05,1.41602E-01
-9.677200E-05,9.27734E-02
-9.676880E-05,1.41602E-01
-9.676560E-05,1.02539E-01
-9.676240E-05,1.22070E-01
-9.675920E-05,1.12305E-01
-9.675600E-05,1.22070E-01
-9.675280E-05,1.12305E-01
-9.674960E-05,1.51367E-01
-9.674640E-05,1.02539E-01
-9.674320E-05,1.61133E-01
-9.674000E-05,1.22070E-01
-9.673680E-05,1.12305E-01
-9.673360E-05,1.02539E-01
-9.673040E-05,1.51367E-01
-9.672720E-05,1.22070E-01
-9.672400E-05,1.22070E-01
-9.672080E-05,1.41602E-01
-9.671760E-05,1.51367E-01
-9.671440E-05,9.27734E-02
-9.671120E-05,1.12305E-01
-9.670800E-05,1.12305E-01
-9.670480E-05,1.12305E-01
-9.670160E-05,1.12305E-01
-9.669840E-05,1.22070E-01
-9.669520E-05,1.12305E-01
-9.669200E-05,1.41602E-01
-9.668880E-05,1.41602E-01
-9.668560E-05,1.41602E-01
-9.668240E-05,1.51367E-01
-9.667920E-05,1.41602E-01
-9.667600E-05,1.12305E-01
-9.667280E-05,1.41602E-01
-9.666960E-05,1.41602E-01
-9.666640E-05,1.12305E-01
-9.666320E-05,1.12305E-01
-9.666000E-05,1.41602E-01
-9.665680E-05,1.41602E-01
-9.665360E-05,1.41602E-01
-9.665040E-05,1.12305E-01
-9.664720E-05,1.22070E-01
-9.664400E-05,1.41602E-01
-9.664080E-05,1.41602E-01
-9.663760E-05,1.22070E-01
-9.663440E-05,1.31836E-01
-9.663120E-05,1.22070E-01
-9.662800E-05,1.31836E-01
-9.662480E-05,1.31836E-01
-9.662160E-05,1.22070E-01
-9.661840E-05,1.31836E-01
-9.661520E-05,1.31836E-01
-9.661200E-05,1.31836E-01
-9.660880E-05,1.31836E-01
-9.660560E-05,1.31836E-01
-9.660240E-05,1.31836E-01
-9.659920E-05,1.12305E-01
-9.659600E-05,1.31836E-01
-9.659280E-05,1.51367E-01
-9.658960E-05,1.41602E-01
-9.658640E-05,1.41602E-01
-9.658320E-05,1.41602E-01
-9.658000E-05,1.22070E-01
-9.657680E-05,1.41602E-01
-9.657360E-05,1.22070E-01
-9.657040E-05,1.22070E-01
-9.656720E-05,1.12305E-01
-9.656400E-05,1.22070E-01
-9.656080E-05,8.30078E-02
-9.655760E-05,1.31836E-01
-9.655440E-05,1.02539E-01
-9.655120E-05,1.61133E-01
-9.654800E-05,1.02539E-01
-9.654480E-05,1.31836E-01
-9.654160E-05,1.51367E-01
-9.653840E-05,1.12305E-01
-9.653520E-05,1.02539E-01
-9.653200E-05,1.41602E-01
-9.652880E-05,9.27734E-02
-9.652560E-05,1.61133E-01
-9.652240E-05,1.41602E-01
-9.651920E-05,1.51367E-01
-9.651600E-05,1.12305E-01
-9.651280E-05,1.61133E-01
-9.650960E-05,1.12305E-01
-9.650640E-05,1.12305E-01
-9.650320E-05,1.02539E-01
-9.650000E-05,1.12305E-01
-9.649680E-05,1.02539E-01
-9.649360E-05,1.31836E-01
-9.649040E-05,1.41602E-01
-9.648720E-05,1.61133E-01
-9.648400E-05,1.41602E-01
-9.648080E-05,1.22070E-01
-9.647760E-05,1.31836E-01
-9.647440E-05,1.41602E-01
-9.647120E-05,1.31836E-01
-9.646800E-05,1.41602E-01
-9.646480E-05,1.41602E-01
-9.646160E-05,1.22070E-01
-9.645840E-05,1.22070E-01
-9.645520E-05,1.61133E-01
-9.645200E-05,1.02539E-01
-9.644880E-05,1.22070E-01
-9.644560E-05,1.31836E-01
-9.644240E-05,1.22070E-01
-9.643920E-05,1.12305E-01
-9.643600E-05,1.41602E-01
-9.643280E-05,1.41602E-01
-9.642960E-05,1.51367E-01
-9.642640E-05,1.31836E-01
-9.642320E-05,1.22070E-01
-9.642000E-05,1.12305E-01
-9.641680E-05,1.12305E-01
-9.641360E-05,8.30078E-02
-9.641040E-05,1.22070E-01
-9.640720E-05,9.27734E-02
-9.640400E-05,1.51367E-01
-9.640080E-05,1.41602E-01
-9.639760E-05,9.27734E-02
-9.639440E-05,1.22070E-01
-9.639120E-05,1.41602E-01
-9.638800E-05,1.41602E-01
-9.638480E-05,1.12305E-01
-9.638160E-05,1.12305E-01
-9.637840E-05,1.41602E-01
-9.637520E-05,1.22070E-01
-9.637200E-05,1.61133E-01
-9.636880E-05,1.12305E-01
-9.636560E-05,1.41602E-01
-9.636240E-05,1.22070E-01
-9.635920E-05,1.31836E-01
-9.635600E-05,1.22070E-01
-9.635280E-05,1.61133E-01
-9.634960E-05,1.41602E-01
-9.634640E-05,1.22070E-01
-9.634320E-05,1.22070E-01
-9.634000E-05,1.02539E-01
-9.633680E-05,1.12305E-01
-9.633360E-05,1.51367E-01
-9.633040E-05,1.12305E-01
-9.632720E-05,1.02539E-01
-9.632400E-05,1.51367E-01
-9.632080E-05,1.12305E-01
-9.631760E-05,1.41602E-01
-9.631440E-05,1.41602E-01
-9.631120E-05,1.22070E-01
-9.630800E-05,1.31836E-01
-9.630480E-05,1.31836E-01
-9.630160E-05,1.41602E-01
-9.629840E-05,1.12305E-01
-9.629520E-05,1.02539E-01
-9.629200E-05,1.41602E-01
-9.628880E-05,1.02539E-01
-9.628560E-05,1.41602E-01
-9.628240E-05,1.41602E-01
-9.627920E-05,1.12305E-01
-9.627600E-05,1.22070E-01
-9.627280E-05,1.51367E-01
-9.626960E-05,1.22070E-01
-9.626640E-05,1.02539E-01
-9.626320E-05,1.31836E-01
-9.626000E-05,1.12305E-01
-9.625680E-05,1.41602E-01
-9.625360E-05,1.12305E-01
-9.625040E-05,1.12305E-01
-9.624720E-05,1.22070E-01
-9.624400E-05,1.41602E-01
-9.624080E-05,1.41602E-01
-9.623760E-05,1.31836E-01
-9.623440E-05,1.41602E-01
-9.623120E-05,1.41602E-01
-9.622800E-05,1.31836E-01
-9.622480E-05,1.22070E-01
-9.622160E-05,1.02539E-01
-9.621840E-05,1.70898E-01
-9.621520E-05,8.30078E-02
-9.621200E-05,1.12305E-01
-9.620880E-05,1.41602E-01
-9.620560E-05,1.12305E-01
-9.620240E-05,1.02539E-01
-9.619920E-05,1.12305E-01
-9.619600E-05,1.22070E-01
-9.619280E-05,1.12305E-01
-9.618960E-05,1.12305E-01
-9.618640E-05,1.22070E-01
-9.618320E-05,1.31836E-01
-9.618000E-05,1.31836E-01
-9.617680E-05,1.22070E-01
-9.617360E-05,1.31836E-01
-9.617040E-05,1.12305E-01
-9.616720E-05,1.51367E-01
-9.616400E-05,1.12305E-01
-9.616080E-05,1.41602E-01
-9.615760E-05,1.02539E-01
-9.615440E-05,1.22070E-01
-9.615120E-05,1.12305E-01
-9.614800E-05,1.12305E-01
-9.614480E-05,1.41602E-01
-9.614160E-05,1.41602E-01
-9.613840E-05,1.31836E-01
-9.613520E-05,1.31836E-01
-9.613200E-05,1.22070E-01
-9.612880E-05,1.41602E-01
-9.612560E-05,1.12305E-01
-9.612240E-05,1.22070E-01
-9.611920E-05,1.41602E-01
-9.611600E-05,1.41602E-01
-9.611280E-05,1.31836E-01
-9.610960E-05,1.22070E-01
-9.610640E-05,1.22070E-01
-9.610320E-05,1.22070E-01
-9.610000E-05,1.31836E-01
-9.609680E-05,1.12305E-01
-9.609360E-05,1.31836E-01
-9.609040E-05,1.41602E-01
-9.608720E-05,1.12305E-01
-9.608400E-05,1.12305E-01
-9.608080E-05,1.12305E-01
-9.607760E-05,1.41602E-01
-9.607440E-05,1.02539E-01
-9.607120E-05,1.22070E-01
-9.606800E-05,1.12305E-01
-9.606480E-05,9.27734E-02
-9.606160E-05,1.22070E-01
-9.605840E-05,1.41602E-01
-9.605520E-05,1.31836E-01
-9.605200E-05,1.41602E-01
-9.604880E-05,1.41602E-01
-9.604560E-05,1.41602E-01
-9.604240E-05,1.41602E-01
-9.603920E-05,1.22070E-01
-9.603600E-05,1.12305E-01
-9.603280E-05,1.31836E-01
-9.602960E-05,1.41602E-01
-9.602640E-05,1.12305E-01
-9.602320E-05,1.12305E-01
-9.602000E-05,1.41602E-01
-9.601680E-05,1.31836E-01
-9.601360E-05,1.31836E-01
-9.601040E-05,1.12305E-01
-9.600720E-05,1.31836E-01
-9.600400E-05,1.31836E-01
-9.600080E-05,1.12305E-01
-9.599760E-05,7.32422E-02
-9.599440E-05,1.22070E-01
-9.599120E-05,1.41602E-01
-9.598800E-05,1.12305E-01
-9.598480E-05,1.41602E-01
-9.598160E-05,1.70898E-01
-9.597840E-05,1.31836E-01
-9.597520E-05,1.41602E-01
-9.597200E-05,9.27734E-02
-9.596880E-05,1.41602E-01
-9.596560E-05,1.31836E-01
-9.596240E-05,1.02539E-01
-9.595920E-05,9.27734E-02
-9.595600E-05,1.12305E-01
-9.595280E-05,1.02539E-01
-9.594960E-05,1.41602E-01
-9.594640E-05,1.41602E-01
-9.594320E-05,1.02539E-01
-9.594000E-05,1.41602E-01
-9.593680E-05,1.41602E-01
-9.593360E-05,1.31836E-01
-9.593040E-05,1.31836E-01
-9.592720E-05,1.22070E-01
-9.592400E-05,1.61133E-01
-9.592080E-05,1.31836E-01
-9.591760E-05,1.12305E-01
-9.591440E-05,1.41602E-01
-9.591120E-05,1.22070E-01
-9.590800E-05,1.31836E-01
-9.590480E-05,1.12305E-01
-9.590160E-05,1.02539E-01
-9.589840E-05,1.12305E-01
-9.589520E-05,1.12305E-01
-9.589200E-05,1.41602E-01
-9.588880E-05,1.31836E-01
-9.588560E-05,1.31836E-01
-9.588240E-05,1.31836E-01
-9.587920E-05,1.22070E-01
-9.587600E-05,1.12305E-01
-9.587280E-05,1.12305E-01
-9.586960E-05,1.41602E-01
-9.586640E-05,1.31836E-01
-9.586320E-05,1.12305E-01
-9.586000E-05,1.41602E-01
-9.585680E-05,1.41602E-01
-9.585360E-05,1.51367E-01
-9.585040E-05,1.31836E-01
-9.584720E-05,1.31836E-01
-9.584400E-05,1.22070E-01
-9.584080E-05,1.41602E-01
-9.583760E-05,1.61133E-01
-9.583440E-05,1.41602E-01
-9.583120E-05,1.12305E-01
-9.582800E-05,1.22070E-01
-9.582480E-05,1.31836E-01
-9.582160E-05,1.31836E-01
-9.581840E-05,1.02539E-01
-9.581520E-05,1.12305E-01
-9.581200E-05,1.31836E-01
-9.580880E-05,1.12305E-01
-9.580560E-05,1.02539E-01
-9.580240E-05,1.22070E-01
-9.579920E-05,1.22070E-01
-9.579600E-05,1.02539E-01
-9.579280E-05,1.22070E-01
-9.578960E-05,1.41602E-01
-9.578640E-05,1.02539E-01
-9.578320E-05,1.41602E-01
-9.578000E-05,1.31836E-01
-9.577680E-05,1.31836E-01
-9.577360E-05,1.02539E-01
-9.577040E-05,1.41602E-01
-9.576720E-05,1.12305E-01
-9.576400E-05,1.70898E-01
-9.576080E-05,1.22070E-01
-9.575760E-05,1.41602E-01
-9.575440E-05,8.30078E-02
-9.575120E-05,1.41602E-01
-9.574800E-05,1.31836E-01
-9.574480E-05,1.22070E-01
-9.574160E-05,1.41602E-01
-9.573840E-05,1.41602E-01
-9.573520E-05,1.41602E-01
-9.573200E-05,9.27734E-02
-9.572880E-05,1.02539E-01
-9.572560E-05,1.22070E-01
-9.572240E-05,1.41602E-01
-9.571920E-05,1.22070E-01
-9.571600E-05,1.31836E-01
-9.571280E-05,1.31836E-01
-9.570960E-05,1.31836E-01
-9.570640E-05,1.12305E-01
-9.570320E-05,1.12305E-01
-9.570000E-05,1.22070E-01
-9.569680E-05,1.22070E-01
-9.569360E-05,1.12305E-01
-9.569040E-05,1.41602E-01
-9.568720E-05,1.41602E-01
-9.568400E-05,1.12305E-01
-9.568080E-05,1.41602E-01
-9.567760E-05,1.22070E-01
-9.567440E-05,1.12305E-01
-9.567120E-05,1.31836E-01
-9.566800E-05,1.41602E-01
-9.566480E-05,1.12305E-01
-9.566160E-05,1.12305E-01
-9.565840E-05,1.31836E-01
-9.565520E-05,1.31836E-01
-9.565200E-05,1.02539E-01
-9.564880E-05,1.22070E-01
-9.564560E-05,1.22070E-01
-9.564240E-05,1.41602E-01
-9.563920E-05,1.12305E-01
-9.563600E-05,9.27734E-02
-9.563280E-05,1.22070E-01
-9.562960E-05,1.31836E-01
-9.562640E-05,1.12305E-01
-9.562320E-05,1.31836E-01
-9.562000E-05,1.12305E-01
-9.561680E-05,1.41602E-01
-9.561360E-05,1.02539E-01
-9.561040E-05,1.02539E-01
-9.560720E-05,1.12305E-01
-9.560400E-05,1.22070E-01
-9.560080E-05,1.22070E-01
-9.559760E-05,1.70898E-01
-9.559440E-05,1.41602E-01
-9.559120E-05,1.22070E-01
-9.558800E-05,1.31836E-01
-9.558480E-05,1.12305E-01
-9.558160E-05,1.41602E-01
-9.557840E-05,1.41602E-01
-9.557520E-05,1.41602E-01
-9.557200E-05,1.31836E-01
-9.556880E-05,1.22070E-01
-9.556560E-05,1.31836E-01
-9.556240E-05,1.22070E-01
-9.555920E-05,1.31836E-01
-9.555600E-05,1.31836E-01
-9.555280E-05,1.22070E-01
-9.554960E-05,1.61133E-01
-9.554640E-05,1.22070E-01
-9.554320E-05,1.31836E-01
-9.554000E-05,1.31836E-01
-9.553680E-05,1.51367E-01
-9.553360E-05,1.41602E-01
-9.553040E-05,1.02539E-01
-9.552720E-05,1.41602E-01
-9.552400E-05,1.22070E-01
-9.552080E-05,1.41602E-01
-9.551760E-05,1.22070E-01
-9.551440E-05,1.22070E-01
-9.551120E-05,1.12305E-01
-9.550800E-05,1.41602E-01
-9.550480E-05,1.22070E-01
-9.550160E-05,1.31836E-01
-9.549840E-05,1.22070E-01
-9.549520E-05,1.31836E-01
-9.549200E-05,1.02539E-01
-9.548880E-05,1.41602E-01
-9.548560E-05,1.12305E-01
-9.548240E-05,1.41602E-01
-9.547920E-05,1.31836E-01
-9.547600E-05,1.41602E-01
-9.547280E-05,1.41602E-01
-9.546960E-05,1.12305E-01
-9.546640E-05,8.30078E-02
-9.546320E-05,1.41602E-01
-9.546000E-05,1.22070E-01
-9.545680E-05,1.22070E-01
-9.545360E-05,1.41602E-01
-9.545040E-05,1.22070E-01
-9.544720E-05,1.31836E-01
-9.544400E-05,1.12305E-01
-9.544080E-05,1.12305E-01
-9.543760E-05,1.02539E-01
-9.543440E-05,9.27734E-02
-9.543120E-05,9.27734E-02
-9.542800E-05,1.12305E-01
-9.542480E-05,1.12305E-01
-9.542160E-05,1.41602E-01
-9.541840E-05,1.22070E-01
-9.541520E-05,1.12305E-01
-9.541200E-05,1.22070E-01
-9.540880E-05,1.31836E-01
-9.540560E-05,1.22070E-01
-9.540240E-05,9.27734E-02
-9.539920E-05,1.12305E-01
-9.539600E-05,1.41602E-01
-9.539280E-05,1.61133E-01
-9.538960E-05,1.02539E-01
-9.538640E-05,1.12305E-01
-9.538320E-05,8.30078E-02
-9.538000E-05,1.41602E-01
-9.537680E-05,1.31836E-01
-9.537360E-05,1.12305E-01
-9.537040E-05,1.22070E-01
-9.536720E-05,1.31836E-01
-9.536400E-05,1.02539E-01
-9.536080E-05,1.41602E-01
-9.535760E-05,1.12305E-01
-9.535440E-05,1.51367E-01
-9.535120E-05,1.12305E-01
-9.534800E-05,1.41602E-01
-9.534480E-05,1.31836E-01
-9.534160E-05,9.27734E-02
-9.533840E-05,1.12305E-01
-9.533520E-05,1.22070E-01
-9.533200E-05,1.31836E-01
-9.532880E-05,1.61133E-01
-9.532560E-05,1.22070E-01
-9.532240E-05,1.61133E-01
-9.531920E-05,1.02539E-01
-9.531600E-05,1.61133E-01
-9.531280E-05,1.41602E-01
-9.530960E-05,1.41602E-01
-9.530640E-05,1.02539E-01
-9.530320E-05,1.02539E-01
-9.530000E-05,1.31836E-01
-9.529680E-05,1.31836E-01
-9.529360E-05,1.51367E-01
-9.529040E-05,1.22070E-01
-9.528720E-05,1.31836E-01
-9.528400E-05,1.41602E-01
-9.528080E-05,9.27734E-02
-9.527760E-05,1.22070E-01
-9.527440E-05,8.30078E-02
-9.527120E-05,1.22070E-01
-9.526800E-05,1.22070E-01
-9.526480E-05,1.22070E-01
-9.526160E-05,1.02539E-01
-9.525840E-05,1.41602E-01
-9.525520E-05,1.41602E-01
-9.525200E-05,1.31836E-01
-9.524880E-05,1.02539E-01
-9.524560E-05,1.41602E-01
-9.524240E-05,1.22070E-01
-9.523920E-05,1.22070E-01
-9.523600E-05,9.27734E-02
-9.523280E-05,1.31836E-01
-9.522960E-05,1.12305E-01
-9.522640E-05,1.22070E-01
-9.522320E-05,1.41602E-01
-9.522000E-05,1.31836E-01
-9.521680E-05,1.31836E-01
-9.521360E-05,1.41602E-01
-9.521040E-05,1.12305E-01
-9.520720E-05,1.41602E-01
-9.520400E-05,1.12305E-01
-9.520080E-05,1.02539E-01
-9.519760E-05,1.41602E-01
-9.519440E-05,1.02539E-01
-9.519120E-05,1.31836E-01
-9.518800E-05,1.41602E-01
-9.518480E-05,1.22070E-01
-9.518160E-05,1.41602E-01
-9.517840E-05,1.22070E-01
-9.517520E-05,1.31836E-01
-9.517200E-05,1.31836E-01
-9.516880E-05,1.31836E-01
-9.516560E-05,1.12305E-01
-9.516240E-05,1.22070E-01
-9.515920E-05,1.41602E-01
-9.515600E-05,1.31836E-01
-9.515280E-05,1.41602E-01
-9.514960E-05,1.61133E-01
-9.514640E-05,1.12305E-01
-9.514320E-05,1.70898E-01
-9.514000E-05,1.41602E-01
-9.513680E-05,1.41602E-01
-9.513360E-05,1.22070E-01
-9.513040E-05,1.41602E-01
-9.512720E-05,1.22070E-01
-9.512400E-05,1.12305E-01
-9.512080E-05,1.12305E-01
-9.511760E-05,1.12305E-01
-9.511440E-05,8.30078E-02
-9.511120E-05,8.30078E-02
-9.510800E-05,1.22070E-01
-9.510480E-05,1.51367E-01
-9.510160E-05,1.31836E-01
-9.509840E-05,1.41602E-01
-9.509520E-05,1.31836E-01
-9.509200E-05,1.41602E-01
-9.508880E-05,1.22070E-01
-9.508560E-05,1.51367E-01
-9.508240E-05,1.41602E-01
-9.507920E-05,1.22070E-01
-9.507600E-05,1.31836E-01
-9.507280E-05,1.51367E-01
-9.506960E-05,1.02539E-01
-9.506640E-05,1.41602E-01
-9.506320E-05,1.02539E-01
-9.506000E-05,1.02539E-01
-9.505680E-05,8.30078E-02
-9.505360E-05,1.31836E-01
-9.505040E-05,1.22070E-01
-9.504720E-05,1.41602E-01
-9.504400E-05,1.12305E-01
-9.504080E-05,9.27734E-02
-9.503760E-05,1.12305E-01
-9.503440E-05,1.02539E-01
-9.503120E-05,1.41602E-01
-9.502800E-05,1.22070E-01
-9.502480E-05,1.02539E-01
-9.502160E-05,1.22070E-01
-9.501840E-05,1.12305E-01
-9.501520E-05,1.31836E-01
-9.501200E-05,1.22070E-01
-9.500880E-05,1.22070E-01
-9.500560E-05,1.12305E-01
-9.500240E-05,1.31836E-01
-9.499920E-05,1.12305E-01
-9.499600E-05,1.61133E-01
-9.499280E-05,1.31836E-01
-9.498960E-05,1.31836E-01
-9.498640E-05,1.31836E-01
-9.498320E-05,9.27734E-02
-9.498000E-05,1.22070E-01
-9.497680E-05,1.41602E-01
-9.497360E-05,1.41602E-01
-9.497040E-05,1.31836E-01
-9.496720E-05,8.30078E-02
-9.496400E-05,1.31836E-01
-9.496080E-05,1.02539E-01
-9.495760E-05,1.22070E-01
-9.495440E-05,1.22070E-01
-9.495120E-05,1.02539E-01
-9.494800E-05,7.32422E-02
-9.494480E-05,1.02539E-01
-9.494160E-05,1.41602E-01
-9.493840E-05,1.41602E-01
-9.493520E-05,9.27734E-02
-9.493200E-05,1.31836E-01
-9.492880E-05,1.12305E-01
-9.492560E-05,1.12305E-01
-9.492240E-05,7.32422E-02
-9.491920E-05,1.12305E-01
-9.491600E-05,1.31836E-01
-9.491280E-05,1.41602E-01
-9.490960E-05,1.12305E-01
-9.490640E-05,1.22070E-01
-9.490320E-05,1.31836E-01
-9.490000E-05,1.12305E-01
-9.489680E-05,8.30078E-02
-9.489360E-05,1.31836E-01
-9.489040E-05,1.12305E-01
-9.488720E-05,1.02539E-01
-9.488400E-05,1.31836E-01
-9.488080E-05,1.31836E-01
-9.487760E-05,1.12305E-01
-9.487440E-05,1.41602E-01
-9.487120E-05,1.12305E-01
-9.486800E-05,1.12305E-01
-9.486480E-05,1.12305E-01
-9.486160E-05,1.41602E-01
-9.485840E-05,1.12305E-01
-9.485520E-05,1.02539E-01
-9.485200E-05,1.41602E-01
-9.484880E-05,1.12305E-01
-9.484560E-05,1.12305E-01
-9.484240E-05,1.31836E-01
-9.483920E-05,1.31836E-01
-9.483600E-05,1.12305E-01
-9.483280E-05,8.30078E-02
-9.482960E-05,1.12305E-01
-9.482640E-05,1.12305E-01
-9.482320E-05,1.41602E-01
-9.482000E-05,1.31836E-01
-9.481680E-05,1.31836E-01
-9.481360E-05,1.22070E-01
-9.481040E-05,8.30078E-02
-9.480720E-05,1.22070E-01
-9.480400E-05,9.27734E-02
-9.480080E-05,1.12305E-01
